id,hierarchy_level,immediate_higher_level_sales_unit_id,sales_unit_id,country,country_iso_code,gssn_classic_id,company_id,vbet
9596,3,GS0004615,GS0000562,Germany,DE,5217,GC0000534,NULL
9597,3,GS0004615,GS0000314,Germany,DE,4912,GC0000303,NULL
9598,3,GS0004615,GS0000380,Germany,DE,4993,GC0000366,NULL
9599,3,GS0004615,GS0001038,Germany,DE,6003,GC0000649,NULL
9600,3,GS0004615,GS0000224,Germany,DE,4791,GC0000218,NULL
9601,3,GS0004615,GS0000541,Germany,DE,5192,GC0000514,22519
9602,4,GS0000541,GS0000867,Germany,DE,5796,GC0000514,22553
9603,4,GS0000541,GS0014698,Germany,DE,XY03646344,GC0000514,22570
9604,4,GS0000541,GS0031729,Germany,DE,XY03660569,GC0000514,22550
9605,3,GS0004615,GS0000124,Germany,DE,4670,GC0000120,NULL
9606,3,GS0004615,GS0000218,Germany,DE,4784,GC0000212,NULL
9607,3,GS0004615,GS0000232,Germany,DE,4800,GC0000225,NULL
9608,3,GS0004615,GS0000622,Germany,DE,5299,GC0000585,NULL
9609,4,GS0000622,GS0001168,Germany,DE,6230,GC0000585,NULL
9610,4,GS0000622,GS0001010,Germany,DE,5964,GC0000585,NULL
9611,4,GS0000622,GS0001167,Germany,DE,6229,GC0000585,NULL
9612,3,GS0004615,GS0000421,Germany,DE,5038,GC0000406,NULL
9613,3,GS0004615,GS0043867,Germany,DE,XY03669636,GC0034886,23618
9614,4,GS0043867,GS0043869,Germany,DE,XY03669638,GC0034886,23652
9615,4,GS0043867,GS0045681,Germany,DE,XY03671037,GC0034886,23670
9616,4,GS0043867,GS0043868,Germany,DE,XY03669637,GC0034886,23651
9617,4,GS0043867,GS0045674,Germany,DE,XY03671029,GC0034886,23654
9618,4,GS0043867,GS0075857,Germany,DE,XY03697790,GC0034886,NULL
9619,3,GS0004615,GS0000262,Germany,DE,4843,GC0000252,NULL
9620,3,GS0004615,GS0001106,Germany,DE,6140,GC0000660,NULL
9621,4,GS0001106,GS0001076,Germany,DE,6106,GC0000660,NULL
9622,4,GS0001106,GS0000519,Germany,DE,5165,GC0000660,NULL
9623,4,GS0001106,GS0001244,Germany,DE,6414,GC0000660,NULL
9624,4,GS0001106,GS0014141,Germany,DE,XY03645487,GC0000660,NULL
9625,3,GS0004615,GS0000554,Germany,DE,5209,GC0000526,NULL
9626,4,GS0000554,GS0009983,Germany,DE,DE00003258,GC0000526,NULL
9627,4,GS0000554,GS0009984,Germany,DE,DE00003259,GC0000526,NULL
9628,3,GS0004615,GS0000722,Germany,DE,5638,GC0000626,NULL
